announcement_id,security_code,security_name,publish_date,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,status
1224640964,600332,白云山,2025-09-06,2025-09-11,2025-09-12,2025-09-12,0.4,广州白云山医药集团股份有限公司2025年半年度权益分派实施公告,pdf/1224640964.pdf,6f3d697bea1309924315c507800b1203dd6ef8966be5380d8af4e42888404569,COMPLETE
1224641182,600177,雅戈尔,2025-09-06,2025-09-11,2025-09-12,2025-09-12,0.08,雅戈尔时尚股份有限公司2025年第一季度权益分派实施公告,pdf/1224641182.pdf,0a1959cde45c80b844cf497a7b30e0544007a5bfcf50825176c8ced0460bc9f5,COMPLETE
1224641243,600681,百川能源,2025-09-06,2025-09-11,2025-09-12,2025-09-12,0.09,百川能源2025年半年度权益分派实施公告,pdf/1224641243.pdf,f1eea01a00fa5a3db43b1b134fa196e84a181766691358c9fe3a77f9c9d441f2,COMPLETE
1224641736,605016,百龙创园,2025-09-06,2025-09-11,2025-09-12,2025-09-12,0.05,2025年半年度权益分派实施公告,pdf/1224641736.pdf,c65fe559e485b0642c1133b6cb03a2eac1f42f33d72fe3a3ef53971e58616bc9,COMPLETE
1224642623,002508,老板电器,2025-09-06,2025-09-11,2025-09-12,2025-09-12,0.5,2025年度中期权益分派实施公告,pdf/1224642623.pdf,7f90c39d4d230342de449a509483ee7c34443ef6789a77a31e4b4b452a39ef2e,COMPLETE
1224643146,688100,威胜信息,2025-09-08,2025-09-11,2025-09-12,2025-09-12,0.25,2025年半年度权益分派实施公告,pdf/1224643146.pdf,16323638c194a7ce09920173e4f7d0332d9398be7d6f25e24f09849995d26a8d,COMPLETE
1224643149,601010,文峰股份,2025-09-08,2025-09-11,2025-09-12,2025-09-12,0.02,文峰股份2025年半年度权益分派实施公告,pdf/1224643149.pdf,1b82daef0e968eb299aff286c4acc13cba12857b6df352719693d7c8f647be14,COMPLETE
1224643159,600188,兖矿能源,2025-09-08,2025-09-15,2025-09-16,2025-09-16,0.18,兖矿能源集团股份有限公司2025年半年度权益分派实施公告,pdf/1224643159.pdf,780778f4a36f948459ccf24e75f5f68720f5d21a50d523657c643c952798f9e2,COMPLETE
1224643172,688334,西高院,2025-09-08,2025-09-11,2025-09-12,2025-09-12,0.231,2025年半年度权益分派实施公告,pdf/1224643172.pdf,f3eda3e282807da123f12c16d3a9bc10c4053b4e9d8bb7f5395594018ce93886,COMPLETE
1224643648,688293,奥浦迈,2025-09-09,2025-09-12,2025-09-15,2025-09-15,0.23,奥浦迈：2025年半年度权益分派实施公告,pdf/1224643648.pdf,6073e04650cf957520ddbb30abc33759923231d868f064829c98f4ea5f736867,COMPLETE
1224643765,000795,英洛华,2025-09-09,2025-09-12,2025-09-15,2025-09-15,0.13799999999999998,2025年半年度权益分派实施公告,pdf/1224643765.pdf,864b53bcc73dec64c0b2790bcc6b6647af502ddb036f05c2691a856db39eb482,COMPLETE
1224644167,300403,汉宇集团,2025-09-09,2025-09-15,2025-09-16,2025-09-16,0.05,2025年半年度权益分派实施公告,pdf/1224644167.pdf,bb7e0f15792d2c342d142ca83c0c83a73fc6fa4966798d595a75c5a7103e27f5,COMPLETE
1224644236,603992,松霖科技,2025-09-09,2025-09-12,2025-09-15,2025-09-15,0.11,2025年中期权益分派实施公告,pdf/1224644236.pdf,8a8044b97b93cba59b63f4618338eccce031b0958f5abe9e50b884c98c662c0a,COMPLETE
1224644355,603387,基蛋生物,2025-09-09,2025-09-12,2025-09-15,2025-09-15,0.09,基蛋生物：2025年半年度权益分派实施公告,pdf/1224644355.pdf,6416b54c8c3b9ffee38ef34cd432c7821278311cbf256aab378107d062779467,COMPLETE
1224644401,002632,道明光学,2025-09-09,2025-09-12,2025-09-15,2025-09-15,0.13,2025年半年度权益分派实施公告,pdf/1224644401.pdf,e8632177cf85b8646579b7133fbd37c3798041dcb42d5a56ccc2a06207d6f401,COMPLETE
1224644415,600420,国药现代,2025-09-09,2025-09-15,2025-09-16,2025-09-16,0.1,2025年半年度权益分派实施公告,pdf/1224644415.pdf,c4ad92f9bfe39e5e87d3835a9759c9b3fc50173e9c62f322023453555532232b,COMPLETE
