security_code,cash_per_share_2022,cash_per_share_2023,cash_per_share_2024,coverage_2022,coverage_2023,coverage_2024,strict_dividend_growth,cash_coverage_pass,eligible
002960,0.3,0.35,0.2,2.8510791469587002,2.370392971768687,3.901268588532513,False,True,False
002961,0.22,0.22,0.2,2.6666414982518125,4.79931061448647,34.876507818064056,False,True,False
002962,0.2,0.2,0.2,3.8220749764605935,1.9688279810224871,1.0487979799534088,False,False,False
002965,0.436,0.6,0.5349999999999999,1.9007514627542241,2.997834637502597,2.693767821068552,False,True,False
002966,0.3299999999999999,0.39,0.2,0.4799426055858252,11.514068889374217,12.267307526281256,False,False,False
002967,0.15,0.15,0.15,6.357986621947907,7.5035823678896385,9.777136274251893,False,True,False
002969,0.011,0.03,0.01,30.49074465086675,12.36325706463127,52.628433097829614,False,True,False
002972,0.6,0.3,0.15,0.42876939796960073,-0.45469053993190484,4.873176411033535,False,False,False
002973,0.1,0.1,0.1,4.462724633468077,1.9450217919714783,3.856743717111294,False,True,False
002978,0.5,0.5,0.5,4.628393392518704,4.451010154713217,5.016317406524145,False,True,False
002979,0.3,0.12,0.32,2.3258053086379813,2.379930140655312,2.1451497981467655,False,True,False
002981,0.15,0.37,0.26,2.224016770138889,6.358299340371621,2.719737826655316,False,True,False
002983,0.25,0.35,0.25,2.6095104333505557,2.9227559526943083,-0.9788434761538489,False,False,False
002987,0.1,0.1699999999999999,0.25,4.282215450236186,1.7466068172336466,1.6849581838505874,True,True,True
002991,1.073,2.18,1.784,3.120484650241088,1.2690009258624395,1.9685990270219362,False,True,False
002993,0.3,0.6,0.9,7.6291847182775445,3.7345482084722024,2.000399867209261,True,True,True
002996,0.05,0.1,0.05,15.689808726959466,-8.066926371343124,12.937839290261312,False,False,False
002997,0.3,0.3,0.3,1.7275359034209654,3.191891857172221,3.688398674143688,False,True,False
002999,0.1,0.12,0.124,6.132622519217933,-4.252743243275641,-11.968317836623806,True,False,False
003000,0.22,0.3,0.3,0.9415318933740846,1.1511958199888075,4.005525367133147,False,False,False
003001,0.1518191,0.1206045999999999,0.2816136999999999,-4.934043332658182,-7.007609362725306,1.238077638157035,False,False,False
003007,0.1,0.2,0.06487,0.1851333653846154,0.6538958197115385,2.6915028192479635,False,False,False
003008,0.5,0.3,0.5,2.6951975175,4.465146852916667,2.1016462184615383,False,True,False
003009,0.093,0.062,0.038,7.422321992696819,5.839758289988417,10.26847580166858,False,True,False
003010,0.25,0.3,0.5,7.446083853191589,-2.501191531265789,4.068824947476538,True,False,False
003011,0.3,0.6,0.3,11.340336055813108,3.546313833644993,12.194552585154597,False,True,False
003012,0.1,0.3,0.25,3.546124533248082,5.018393284427394,2.9694399040852835,False,True,False
003015,0.2,0.1,0.2,3.557865787051867,4.7974396088740034,2.427403855754976,False,True,False
003017,0.2,0.45,0.3,7.6572134675,4.825993201587302,2.626744391269841,False,True,False
003018,0.08,0.2,0.3,8.221765395192307,3.9085964065384613,2.3521095015384614,True,True,True
003019,0.8,0.45,0.5,3.2759488614119063,6.230705548417956,1.6683162862455836,False,True,False
003020,0.5,0.5,0.3,3.2766071620926454,2.551628488305316,3.4426474671978795,False,True,False
003021,0.1699999999999999,0.55,0.285,7.704239113177427,2.0836875625793283,1.806688410072176,False,True,False
003022,0.2,0.08,0.06,4.92500958026847,8.193355596177057,7.408694481174551,False,True,False
003025,0.36,0.2,0.22,0.4362326455804908,2.3784672420269515,4.419456479825928,False,False,False
003027,0.25,0.06,0.3,-6.719451162748548,10.409447504591487,2.7410684469168443,False,False,False
003030,0.15,0.15,0.15,10.330391706470053,9.427004136346635,5.708960225463483,False,True,False
003033,0.5,0.5,0.5,4.0002134656880735,4.046546538470948,6.90526149235474,False,True,False
003036,0.1699999999999999,0.42,0.124,8.223866528050115,3.085465797477512,1.3358056186904115,False,True,False
003037,0.13,0.05,0.05,1.1878473120840332,-7.304970617369342,-2.6581244450462314,False,False,False
003039,0.111,0.173,0.21,8.929707749056401,5.266287511186168,3.8009414550759573,True,True,True
003040,0.18,0.152,0.03,-2.3559819889739595,2.311525721374318,16.168703144098533,False,False,False
003043,0.4,0.25,0.3,5.4476834165625005,4.984255109657164,4.798820998216764,False,True,False
003816,0.087,0.094,0.095,7.139927446633679,6.977207750817662,7.924337299645059,True,True,True
300001,0.05,0.1,0.15,23.024790534611185,12.734694752104268,8.301757985603638,True,True,True
300002,0.03,0.06,0.1,17.76055640301538,9.16477070698519,8.397525732185269,True,True,True
300003,0.341,0.33141,0.135,4.351725293598145,1.5890169543668264,2.8936371527130165,False,True,False
300007,0.12,0.1,0.04,2.410482080654676,2.7011493563454883,5.997182229822413,False,True,False
300009,0.25,0.25,0.15,1.6709380760285617,2.2739230890796405,2.731891323998546,False,True,False
300012,0.06,0.1,0.1,10.898796153948963,6.669693005693807,6.316152343937349,False,True,False
300014,0.16,0.5,0.5,8.738420687836914,8.48234696056479,4.334639784596251,False,True,False
300017,0.05,0.25,0.25,7.645951492055629,1.2974664590992182,1.42153989878976,False,True,False
300018,0.05,0.05,0.0699999999999999,1.6600047090089367,2.409522372509277,3.586709265734546,False,True,False
300019,0.3,0.3,0.3,1.0808815049997844,3.713905095840492,4.102382369153994,False,False,False
300021,0.1,0.03,0.06,4.373904837529742,-3.6595177516277677,11.089675526659823,False,False,False
300026,0.03,0.03,0.03,8.270164583841433,16.977535976895897,9.456290569797062,False,True,False
300034,0.1872,0.1116,0.1,6.179777528578491,6.07737672401507,0.19982076663840312,False,False,False
300035,0.15,0.15,0.25,-22.44220566162872,9.001548448220133,-0.7335097694206881,False,False,False
300037,0.5,0.6,0.4,4.853602542375467,7.622566551360985,2.7139899246961865,False,True,False
300039,0.06,0.1,0.1,5.997746702517527,3.6583649326959846,2.666828860898662,False,True,False
300040,0.06,0.0699999999999999,0.06,17.990228761092986,15.391949595409578,3.4398628206977073,False,True,False
300041,0.15,0.1,0.15,2.066732256450909,12.016362923459479,2.1848242530775193,False,True,False
300047,0.015,0.015,0.015,-9.847802981985032,-5.598514348178932,38.64197258449747,False,False,False
300059,0.0699999999999999,0.04,0.06,1.38105708405805,-4.96930133371929,47.0766979363607,False,False,False
300066,0.03,0.05,0.03,0.34601218071427414,2.3926777420701377,4.310846907958475,False,False,False
300070,0.03,0.043,0.004,2.4577860222254495,2.12445770636283,-16.394065116403155,False,False,False
300073,0.6679999999999999,0.752,0.2,3.4299377579857695,3.208850237379852,15.773846088535294,False,True,False
300079,0.0099791,0.0100104,0.0100104,15.648741650799584,14.051612507463119,8.737451562742397,False,True,False
300087,0.1,0.1,0.05,5.875906425096982,2.9996263829438563,1.3806371263492043,False,True,False
300092,0.2,0.2299999999999999,0.238,1.281044053208608,0.1643583384912638,1.5672078997760561,True,False,False
300113,0.0699999999999999,0.0803217,0.09,1.6500861500164465,5.267072097790815,6.156269977291108,True,True,True
300119,0.3,0.4,0.3,2.774012437967964,2.027748467300022,5.263135583354968,False,True,False
300121,0.2,0.25,0.0699999999999999,4.138439489605563,3.1539641633459037,12.093446995715569,False,True,False
300124,0.36,0.45,0.41,3.341114502555556,2.7962302846919043,6.515812328790982,False,True,False
300129,0.05,0.05,0.06,-6.330110211278899,-4.471643839579066,-6.775130600920208,False,False,False
300130,0.2299999999999999,0.67,0.2,2.151273572405662,3.0230610749716043,6.314415051281508,False,True,False
300133,0.022,0.0409999999999999,0.013,6.9240627342631464,5.04642044937101,-12.018478603545088,False,False,False
300136,0.05,0.1,0.05,24.66671276689313,18.7933769792154,22.23926119812908,False,True,False
300138,0.16,0.13,0.13,8.620064734095664,-8.496446936669683,-3.547838750961411,False,False,False
300142,0.01,0.01,0.01,74.74987658556812,70.62446621589734,64.80917079224696,False,True,False
300144,0.05,0.1,0.2,2.539147509740757,5.414215369750428,2.7556086254191974,True,True,True
300146,0.18,0.9,0.36,4.505066755694929,1.3401423850697156,1.1202550195984793,False,False,False
300151,0.2,0.05,0.075,2.171896737336228,7.257871992688885,4.354654237694075,False,True,False
300154,0.15,0.2,0.2,1.4670642974016797,1.2582726538545297,0.4290193381613218,False,False,False
300160,0.1,0.1,0.1,3.3720048750812817,4.2425244508450275,3.6088928518981755,False,True,False
300161,0.02,0.02,0.01,-7.938799047026931,53.22842537870217,183.67751267853154,False,False,False
300171,0.3299999999999999,0.2391867,0.076,0.9845523626094376,-1.76861837771641,15.1299719496051,False,False,False
300174,0.05,0.1,0.13,14.051571028066546,7.397516857733462,4.872415881178794,True,True,True
300181,0.3,0.45,0.6,1.514099695902455,0.9139379882174677,0.705856392459667,True,False,False
300185,0.03,0.025,0.005,-0.5673707484101618,-1.3642776825826246,11.513431439405736,False,False,False
300193,0.1,0.4,0.2,3.5119030459590537,1.5601121292669673,2.3983152896156423,False,True,False
300194,0.05,0.05,0.05,5.707242445426613,5.530380818546445,5.103525182778168,False,True,False
300196,0.2,0.15,0.2,6.870239798929938,11.734930784186737,5.47879689721103,False,True,False
300206,0.207,0.207,0.207,2.7833234297597262,1.253684989303622,3.0949218654832618,False,True,False
300207,0.08,0.12,0.15,3.7505327839753364,16.19126394195902,11.884080981664008,True,True,True
300213,0.05,0.05,0.05,4.3909135520983975,1.6551458886166812,1.9703582389975878,False,True,False
300217,0.02,0.068,0.032,23.32823428839669,0.6314395183045437,5.754476550095903,False,False,False
300218,0.2299999999999999,0.13,0.25,4.3209713198606785,10.785880696858479,5.374767207989419,False,True,False
300224,0.2,0.2,0.2,1.4113031643072562,4.359592123525612,1.9575890282508945,False,True,False
300231,0.2,0.2,0.1,-1.9896806954740878,3.9182013225037937,8.271778721116371,False,False,False
300232,0.015,0.05,0.24,42.846431317365955,14.939763608566357,3.1906032519419343,True,True,True
300233,0.15,0.2,0.15,4.415830518203158,8.649636564897168,5.150739924165216,False,True,False
300234,0.015,0.03,0.014,1.4331802941743599,6.848068787099831,21.906079179889744,False,True,False
300236,0.15,0.2,0.26,-0.8213551411282112,2.415359058225159,2.7582646415677807,True,False,False
300244,0.2,0.06,0.25,13.075212378476808,51.080981169320495,7.727586405514948,False,True,False
300248,0.0584999999999999,0.072,0.072,3.220837130876577,3.4982705399826974,7.9285070110672375,False,True,False
300251,0.05,0.0699999999999999,0.2,-0.050835147313211704,3.1267929133962746,0.5773725468518833,True,False,False
300253,0.01,0.02,0.015,4.676640697247995,4.277619780337773,12.279096061494771,False,True,False
300257,0.1,0.1,0.1,3.527098919031857,6.383852228726503,10.201524033445446,False,True,False
300258,0.125,0.15,0.04,8.191464250051725,7.537943665256423,25.429805855970148,False,True,False
300259,0.1,0.0699999999999999,0.05,2.440794626222727,2.7889844711302088,3.047424009322279,False,True,False
300260,0.16,0.0602976999999999,0.06,-0.7109419364418342,8.910557482425633,17.415101787803,False,False,False
300263,0.03,0.03,0.0499999,2.0936560927069663,5.07915087929054,-0.9912962210881834,False,False,False
300265,0.025,0.08,0.04,9.641153799411377,3.231254222443083,7.829830435645066,False,True,False
300272,0.1,0.1,0.04,2.693049588936277,6.493906922088333,12.54462648335942,False,True,False
300274,0.22,0.965,1.08,3.7047530615460205,4.871603207785022,5.389887588634729,True,True,True
300275,0.03,0.023,0.03,1.7777903187595718,7.086091112517729,8.543105571325762,False,True,False
300294,0.2,0.3,0.16,5.914116921895003,4.242135916262819,3.7156917099959106,False,True,False
300296,0.04,0.05,0.1,5.5752075218241375,7.069251970336484,2.4619056817800957,True,True,True
300298,0.2,0.2,0.22,4.203576769896883,6.514185841723852,5.08536430438829,False,True,False
300303,0.1,0.1,0.13,2.6383054092672893,1.9825335080503532,1.752462702626432,False,True,False
300304,0.036,0.06,0.0579999999999999,2.9720614598475232,4.043787891364122,7.427732037349972,False,True,False
300306,0.26,0.3,0.32,1.2456140480782867,1.846345967063647,1.331591186136152,True,True,True
300308,0.2,0.45,0.5,15.251998236759174,5.2335690018968215,5.696212295332352,True,True,True
300314,0.15,0.18,0.087,2.5826382814814814,2.6079935572916666,3.746280776660281,False,True,False
300316,0.45,0.7,0.4,2.2303626134318235,3.3684760423505566,3.3856392997889158,False,True,False
300320,0.02,0.025,0.02,9.603877420703775,10.789970664193316,7.902836174531531,False,True,False
300327,0.4,0.2,0.2,0.025591839477665607,-0.4341836567757607,2.687257550237474,False,False,False
300335,0.12,0.12,0.1,3.9501943538130675,1.433252849644372,5.532517354454954,False,True,False
300346,0.0699999999999999,0.0349999999999999,0.1,6.023308612139391,27.792171401652467,10.892951024553986,False,True,False
300347,0.55,0.568,0.3,2.829128718500921,2.3416639813160907,4.246878491616679,False,True,False
300348,0.006,0.01,0.007,-18.971239343661676,14.44249915246755,21.14644789829492,False,False,False
300349,0.1,0.5,0.5,7.735340059793128,2.0346170630483202,1.743371564795504,False,True,False
300354,0.177,0.128,0.177,1.2816223578715928,0.23289308126800656,1.5694664800483542,False,False,False
300355,0.018,0.023,0.004,12.16228577031629,46.06314331965323,246.00760692176357,False,True,False
300357,0.2,0.185,0.12,3.4405087319322205,3.9444938177657853,4.176980281101026,False,True,False
300360,0.2,0.7,0.4,5.232502924251877,1.5697904742196287,3.243835696063304,False,True,False
300371,0.1,0.16,0.0891887,1.4804520879755785,1.86154350052741,4.6570578043430135,False,True,False
300373,0.5,0.6,0.4,2.9492928923328128,2.7605752809851394,6.4044248794833125,False,True,False
300375,0.05,0.0349999999999999,0.036,5.958725158480682,-4.824911842160929,-1.0404644345245888,False,False,False
300378,0.1,0.1149999999999999,0.03,7.349738840989195,3.490539018501988,6.132070353516709,False,True,False
300381,0.1,0.06,0.1,5.09657226293211,5.250804884318113,1.409043669586606,False,True,False
300384,0.32,0.48,0.22,4.865198939023379,1.6788363446440633,2.749874264832752,False,True,False
300387,0.05,0.06,0.0699999999999999,2.155327757515301,5.88174844913585,7.286425434089085,True,True,True
300388,0.18,0.13,0.13,5.008908648054927,4.607441604265446,8.410105711254287,False,True,False
300389,0.3,0.3,0.15,6.294796834808301,4.853978316018337,2.7584359508059344,False,True,False
300390,2.0,1.0,0.6,4.99185700947704,4.981678049198194,2.8812980397879167,False,True,False
300394,0.5,1.0,0.5,2.349086958901507,2.2794453503251213,4.547176078159174,False,True,False
300395,0.19,0.21,0.13,4.155728439076267,2.442000363183531,3.8998791226823935,False,True,False
300396,0.48,0.5,0.26,0.3098009410811132,1.6353002767339169,-4.157176758350694,False,False,False
300398,0.08,0.08,0.065,9.478339512775184,6.864190155988317,17.66561622856295,False,True,False
300399,0.01,0.04,0.05,42.22733109817814,-3.4591748380566805,3.081360826923077,True,False,False
300401,0.1399999999999999,0.071,0.1139999999999999,4.88766645445482,4.1596701121158235,7.528113386442228,False,True,False
300402,0.15,0.1,0.09,1.5070897564356436,0.9633199994662144,13.635732725694593,False,False,False
300403,0.13,0.25,0.05,2.2910809114682995,1.9619940300497511,7.15729555190713,False,True,False
300404,0.01,0.01,0.012,7.604168705549521,9.406975424677857,5.803648383459976,False,True,False
300406,0.1,0.2,0.4,6.727800583038407,4.971511769232049,2.609145734367398,True,True,True
300408,0.25,0.2799999999999999,0.38,4.3284662629260655,3.2033288376028186,3.29977294355001,True,True,True
300414,0.016,0.015,0.01,21.782706578861152,16.780713594976973,16.20272707887939,False,True,False
300416,0.15,0.15,0.15,7.977076541013859,4.854286667397402,6.363907838260015,False,True,False
300425,0.0569999999999999,0.05,0.026,0.460054527826176,3.155643589586414,7.265966564748502,False,False,False
300428,0.08,0.12,0.337,4.848524148750779,12.659819207048583,-2.0633715857551933,True,False,False
300430,0.02,0.055,0.045,5.417632628218592,1.0052811292151558,18.80100729937394,False,False,False
300433,0.2,0.3,0.4,9.229485148057089,6.221198003508353,5.463244489459921,True,True,True
300435,0.1,0.15,0.2,7.572722443213688,6.922182307012055,4.213794457925971,True,True,True
300439,0.105,0.134,0.135,14.041167771470446,12.313723522131616,7.667479535862063,True,True,True
300441,0.05,0.0699999999999999,0.3,8.377950529316568,7.548308183000788,-0.20522269795090353,True,False,False
300445,0.0699999999999999,0.08,0.09,6.697496646645161,6.408343929489851,9.628254937048112,True,True,True
300448,0.015,0.018,0.018,0.7542610682067743,7.397483009852852,4.717983683831811,False,False,False
300450,0.537,0.343,0.056,2.010666983094607,-1.606106338166965,-17.86819992565255,False,False,False
300452,0.25,0.25,0.3,2.2659242865138305,2.25726014754981,1.68241882639166,False,True,False
300453,0.15,0.15,0.2,6.747223678138878,4.359945345158778,3.7288329358949395,False,True,False
300455,0.015,0.015,0.015,-9.268137516803204,5.469347774450228,10.064327893484133,False,False,False
300457,0.22,0.175,0.1169999999999999,2.301125954427785,12.307535758130452,0.3489701791721128,False,False,False
300458,0.15,0.15,0.25,-0.30619900584162857,1.9875885553525,1.240342685098471,False,False,False
300463,0.347,0.154024,0.104,3.967576316492559,9.556473926353384,9.950235896923973,False,True,False
300468,0.06,0.06,0.1,4.420744536021461,3.9923253442681137,3.1647567732943758,False,True,False
300470,0.5,0.5,0.5,2.5688257854132295,3.0058277549020365,3.0969015646668683,False,True,False
300474,0.12,0.12,0.06,-5.428806329703228,4.788249290719676,1.9827056929107003,False,False,False
300475,0.1399999999999999,0.1659999999999999,0.0579999999999999,-10.624132162810419,9.36922280673816,-1.795580118514269,False,False,False
300481,0.4,0.4,0.2,2.4210880609269005,2.9275866507493364,4.226474361940791,False,True,False
300482,0.5,0.4,0.4,7.568571768376877,1.741728232377444,1.8783382064869245,False,True,False
300484,0.36,0.16,0.16,0.8831932188400895,1.3652880998536703,-0.06835038486193662,False,False,False
300487,0.5778,0.568,0.6,3.7380228152341854,2.333359495138109,2.4026561693827215,False,True,False
300488,0.145,0.2,0.2,9.169314568045184,4.929068603635478,5.661738335530463,False,True,False
300491,0.05,0.12,0.068,-0.6495147719933374,0.7040508923644111,4.914084333181869,False,False,False
300493,0.0349999999999999,0.0349999999999999,0.02,-8.399567470140203,7.8206734610073445,4.642871207696539,False,False,False
300496,0.337,0.249,0.0579999999999999,3.223060538521318,6.589036535116234,28.22532445651694,False,True,False
300498,0.2,0.1,0.2,8.44849562423799,11.414447007932186,14.717718875939404,False,True,False
300500,0.11,0.06,0.15,0.6573646648617132,29.622379033567967,4.00207318870482,False,False,False
300501,0.05,0.15,0.27,14.153525653613864,3.4651831663318537,3.0869220668781394,True,True,True
300502,0.126,0.155,0.45,13.011659911547149,11.340982790053959,2.0094185182675175,True,True,True
300508,0.088,0.0814264,0.188,3.931802829184466,13.570194481171322,3.5507095562393807,False,True,False
300509,0.12,0.12,0.15,-1.1361022666441747,2.384101592723797,5.312609055780477,False,False,False
300512,0.03,0.1,0.05,-5.771210945780251,0.8882401338584089,0.9733393163774364,False,False,False
300515,0.175,0.145,0.3,3.8906920328876056,4.651332630844544,2.8220691712696437,False,True,False
300516,0.125,0.352,0.0689999999999999,-1.3736960662222222,-0.939980087594697,11.364547831723044,False,False,False
300519,0.5,0.4,0.3,1.5803674678750002,0.8326628979687499,1.1132094220833333,False,False,False
300522,0.1,0.05,0.04,2.1526570350281107,5.1561977683670746,8.455019435682152,False,True,False
300529,0.67,0.4,0.8,1.6331393327869834,2.8380219078108175,1.6450373768818394,False,True,False
300532,0.3,0.3,0.1,3.1468330051501314,6.481949160571648,4.340791729517765,False,True,False
300539,0.08,0.08,0.135,3.7849243748164296,6.554032158297641,1.6469313472589142,False,True,False
300543,0.075,0.05,0.1,17.44880093633642,16.72300717884185,-0.12638912653623133,False,False,False
300545,0.1,0.15,0.2,10.052190201560814,4.597119192650222,1.9796856724535994,True,True,True
300547,0.277,0.277,0.277,1.7889409486274022,1.6797341482627555,3.3460273359721255,False,True,False
300548,0.22,0.08,0.08,0.02090080470710753,3.6720271114393284,13.659489101732083,False,False,False
300557,0.2,0.2,0.2,2.193871292624689,4.195275219751738,3.72559971945901,False,True,False
300559,0.0699999999999999,0.15,0.15,3.7288578083669424,2.9990997704972298,0.8366157724273084,False,False,False
300561,0.038,0.0349999999999999,0.0349999999999999,1.3170792135857428,3.1856150925403757,3.732945679587,False,True,False
300562,0.01,0.151075,0.15,39.42719692822566,2.262608097436643,3.6434824810558597,False,True,False
300564,0.625,0.5,0.5,0.608982302121861,0.5199869155321114,0.11147724355795362,False,False,False
300566,0.05,0.15,0.2,2.710031780733828,4.266879234108796,6.596379163806385,True,True,True
300568,0.1,0.22,0.0507566,10.08793957835109,3.8324521547612265,5.405535653072177,False,True,False
300573,1.0,3.0,1.0,3.232604190124289,0.8496408946455929,2.3793709263698006,False,False,False
300575,0.3299999999999999,0.12,0.05,5.043483609419317,7.231599771227823,10.11811772317713,False,True,False
300576,0.05,0.075,0.09,8.757478266548226,1.2368301454419979,4.3733461480822005,True,True,True
300577,0.09,0.094,0.191,4.942678822605725,19.52036537474688,5.076269976266382,True,True,True
300580,0.4,0.2,0.1399999999999999,4.2703904665015235,6.282700569826315,3.251889651212546,False,True,False
300583,0.015,0.45,0.01,81.72008026157793,-1.0876179193573074,102.5078597590414,False,False,False
300590,0.12,0.15,0.22,-2.076802992728057,4.501156657295565,2.8957660554453444,True,False,False
300595,0.1399999999999999,0.223,0.224,5.202259394104932,3.6157750986731236,3.4119388893336042,True,True,True
300596,0.344,0.344,0.37,6.505294804111778,2.1854684779983446,5.45682929288504,False,True,False
300597,0.023,0.0040112,0.004,-10.466284834412455,-44.91340527231502,-71.56964906413224,False,False,False
300604,0.1,0.1,0.1,2.031805581325939,-11.871668877781023,9.922371576367718,False,False,False
300610,0.3299999999999999,0.18,0.2,1.8187053314753823,2.114798367346402,3.0498970996332324,False,True,False
300611,0.0300673,0.05,0.12,11.587776581643952,9.703606800209291,5.273206805682867,True,True,True
300613,0.18,0.12,0.12,14.994145614570249,16.364643904697555,10.173063623569451,False,True,False
300615,0.1,0.1,0.05,1.5967040440711944,7.234649996400637,-0.09729965183088575,False,False,False
300616,0.15,0.9,0.9,1.5709819732393775,3.952790612004049,1.6950513892151462,False,True,False
300618,0.15,0.1,0.15,34.91439803057328,5.641433248047147,12.34903214554325,False,True,False
300620,0.2,0.1,0.1,1.8946796472100722,4.475526318049182,7.508798906431479,False,True,False
300623,0.095,0.0579999999999999,0.15,4.821446383368736,21.927841837018065,5.768200232699043,False,True,False
300625,0.6,0.6,0.3,0.5970211658092609,2.1039895992567956,2.453197172410748,False,False,False
300627,0.27,0.35,0.5,2.43306671663282,2.3324696648299983,2.3608828572253193,True,True,True
300628,1.3,0.9,1.3,1.8111182454808614,1.584178149347995,1.5270792712900003,False,True,False
300629,0.1,0.1,0.1,-7.1164221713966995,-1.912887386512971,-1.3705998244618607,False,False,False
300631,0.0699999999999999,0.18,0.18,-5.761276924597591,2.340618581163186,4.17592836300523,False,False,False
300632,0.05,0.2,0.1,4.033813142482171,2.51151318369042,2.508079408582994,False,True,False
300633,0.18,0.32,0.1,6.105144580427801,3.534888639329048,7.08688384794515,False,True,False
300634,0.102,0.1679999999999999,0.125,2.74815804110285,2.358395554509892,0.5956945050751211,False,False,False
300636,0.045,0.04,0.04,12.434826489109767,9.711619765004572,16.977537750520447,False,True,False
300641,0.05,0.02,0.3,4.229940127878965,15.759103667983185,5.579010810687275,False,True,False
300642,0.2,0.15,0.15,5.0102725873915634,5.1343448595767205,6.732198340508451,False,True,False
300643,0.118,0.16,0.16,5.322697265291083,3.468497410054348,4.665121765677753,False,True,False
300644,0.15,0.25,0.25,1.7145507858350555,-0.1313021575107208,4.487757634821907,False,False,False
300645,0.05,0.04,0.02,5.812666225784558,27.023547431796807,67.87935049079552,False,True,False
300649,0.06,0.06,0.05,-2.9019373065705576,-0.33210733657537883,10.839810101163367,False,False,False
300651,0.12,0.15,0.15,6.532441009215293,8.36244837814704,2.276796848131235,False,True,False
300652,0.4,0.5,0.15,2.2028413298388343,2.1682542466687313,3.398281737894338,False,True,False
300653,0.6,0.801804,0.4599999999999999,1.7392411136111112,1.2504982747238311,1.828308643961353,False,True,False
300654,0.08,0.045,0.0495,2.0118588283038568,1.2356761812539212,-0.45085143013267265,False,False,False
300655,0.05,0.028,0.045,12.972563602971952,4.85298011179487,5.469294249990681,False,True,False
300660,0.4599999999999999,0.5599999999999999,0.32,2.730395881825825,3.206526006971533,2.94156805706097,False,True,False
300661,0.3,0.1,0.2,8.789344418026461,3.6256851287716296,5.7787535683964775,False,True,False
300662,0.1169999999999999,0.08,0.16,14.667485617603813,11.115161634589256,3.7568551624518394,False,True,False
300664,0.1546905999999999,0.08,0.05,1.9203139330174703,1.4636703418891075,3.4277653989943713,False,True,False
300666,0.206,0.2,0.306,0.3014849342321233,4.730288964986294,-1.186501571952385,False,False,False
300669,0.12,0.12,0.1,2.5838891481330264,4.04296021286212,3.4704701431343485,False,True,False
300672,0.3,0.3,0.3,8.373240322042582,13.657951693023529,-0.7322145932814159,False,False,False
300674,0.1399999999999999,0.2,0.26,1.7595188947123408,3.1713243556566284,5.13935636480941,True,True,True
300675,0.11,0.04,0.01,0.7906016343673972,2.040841717990519,0.7590702183931322,False,False,False
300677,0.1,0.08,0.1,16.170594042652827,9.69306198140296,16.698383537774017,False,True,False
300678,0.05,0.05,0.05,13.496131056910919,3.4563634479547267,3.2823649533617263,False,True,False
300679,0.19,0.358,0.4746608,4.056556860175367,2.139156482987053,2.540561532283645,True,True,True
300680,0.1012092999999999,0.2,0.2,-2.207109117370808,0.8097092717675325,8.392106079647611,False,False,False
300681,0.02,0.03,0.03,-41.886363229997876,34.38305500034504,38.020826601228904,False,False,False
300682,0.078,0.2799999999999999,0.25,3.6936493222867584,2.164750910943977,2.0505925127502467,False,True,False
300684,0.65,0.24,0.65,1.9126208131838995,2.638833483574116,1.232112449299972,False,True,False
300687,0.125,0.11,0.0699999999999999,3.3222367861897935,2.8807474730730402,0.030932043708125096,False,False,False
300690,0.15,0.21,0.21,1.3474016506875381,3.710292267871837,3.314914201583161,False,True,False
300691,0.1,0.15,0.08,4.837366980689623,4.776290738977596,0.7281300678777318,False,False,False
300692,0.0499998,0.0400253,0.0299991,2.553679552093852,4.790913175906798,14.141093770683653,False,True,False
300693,0.22,0.3299999999999999,0.5,4.450475517828908,4.272129767620197,2.3252062292404716,True,True,True
300694,0.05,0.05,0.08,5.722873578147996,19.054938205824797,14.097776745444461,False,True,False
300697,0.18,0.2,0.18,2.0638194611378204,2.372323919020433,-0.4327436595219017,False,False,False
300699,0.7,0.5,0.5,0.4057738959886453,1.2857146369287618,2.0759692213406593,False,False,False
300703,0.15,0.15,0.15,8.492366675743607,7.374146976197297,5.470736949077075,False,True,False
300705,0.236,0.321,0.3129649,3.323598178399527,3.8885795691341234,4.80617640274554,False,True,False
300707,0.06,0.02,0.03,8.93188392823021,48.64595886714379,18.183216201940578,False,True,False
300708,0.04,0.16,0.16,22.408701688870867,1.8747906543910364,4.847717393433537,False,True,False
300711,0.08,0.1,0.2,4.819060248512522,1.9918991159013353,1.5155032809126772,True,True,True
300712,0.1,0.1,0.05,9.954568398554706,-4.3126963985135705,-12.671465023507428,False,False,False
300717,0.2,0.2,0.2,4.28282754658234,4.20684945317441,2.352657549501338,False,True,False
300718,0.35,0.235,0.235,1.522742758344437,3.902804703607113,3.931692591564935,False,True,False
300720,0.15,0.18,0.15,1.3640500206276849,0.7672023212737901,1.5677396689124152,False,False,False
300721,0.15,0.1,0.03,10.647476498730748,1.8043811961606344,44.04440927804259,False,True,False
300722,0.15,0.16,0.18,1.9182775502275504,2.416367196171884,1.4408756254676394,True,True,True
300724,0.2,1.2,1.2,20.839820956608982,8.418565298222022,7.071985744540336,False,True,False
300725,0.1,0.31,0.2799999999999999,12.351163194072205,3.9879766286801703,5.414864558958603,False,True,False
300726,0.5,0.3,0.6,2.4773283740916328,4.901225130770595,2.056115172351362,False,True,False
300727,0.16,0.2,0.3,-0.24851327896092482,6.058816201897533,1.2675552826561782,True,False,False
300729,0.35,0.4,0.3,4.003548015544952,6.553181384684398,6.426450789345877,False,True,False
